"Category","Term","Count","List Total","Pop Hits","Pop Total","P-Value","Benjamini","Fold Enrichment","Bonferroni","FDR","Fisher Exact","User Ids"
"GOTERM_BP_DIRECT","intracellular sodium ion homeostasis","9","1857","19","13832","1.97e-3","5.55e-2","3.53","1.00e+0","5.38e-2","3.60e-4","ENSMUSG00000054640,ENSMUSG00000040907,ENSMUSG00000005360,ENSMUSG00000068122,ENSMUSG00000007097,ENSMUSG00000031618,ENSMUSG00000041329,ENSMUSG00000029359,ENSMUSG00000029304"
"GOTERM_BP_DIRECT","neuron differentiation","41","1857","189","13832","2.05e-3","5.69e-2","1.62","1.00e+0","5.52e-2","1.12e-3","ENSMUSG00000052372,ENSMUSG00000031772,ENSMUSG00000075590,ENSMUSG00000029510,ENSMUSG00000056258,ENSMUSG00000005583,ENSMUSG00000027457,ENSMUSG00000048895,ENSMUSG00000041710,ENSMUSG00000035390,ENSMUSG00000020644,ENSMUSG00000017167,ENSMUSG00000067028,ENSMUSG00000068154,ENSMUSG00000038048,ENSMUSG00000035033,ENSMUSG00000013584,ENSMUSG00000030302,ENSMUSG00000062209,ENSMUSG00000061911,ENSMUSG00000029168,ENSMUSG00000033585,ENSMUSG00000028399,ENSMUSG00000076431,ENSMUSG00000033066,ENSMUSG00000026890,ENSMUSG00000027560,ENSMUSG00000033063,ENSMUSG00000067879,ENSMUSG00000021087,ENSMUSG00000027840,ENSMUSG00000009376,ENSMUSG00000027824,ENSMUSG00000025128,ENSMUSG00000025789,ENSMUSG00000070695,ENSMUSG00000060240,ENSMUSG00000001911,ENSMUSG00000010086,ENSMUSG00000033227,ENSMUSG00000016346"
"GOTERM_BP_DIRECT","learning or memory","20","1857","71","13832","2.05e-3","5.69e-2","2.10","1.00e+0","5.52e-2","7.95e-4","ENSMUSG00000058756,ENSMUSG00000079055,ENSMUSG00000030043,ENSMUSG00000005583,ENSMUSG00000049583,ENSMUSG00000028222,ENSMUSG00000079037,ENSMUSG00000059003,ENSMUSG00000025855,ENSMUSG00000026959,ENSMUSG00000027827,ENSMUSG00000024935,ENSMUSG00000044288,ENSMUSG00000018411,ENSMUSG00000018581,ENSMUSG00000039542,ENSMUSG00000030209,ENSMUSG00000030525,ENSMUSG00000015476,ENSMUSG00000050965"
"GOTERM_BP_DIRECT","calcium-dependent cell-cell adhesion","12","1857","32","13832","2.12e-3","5.86e-2","2.79","1.00e+0","5.69e-2","5.54e-4","ENSMUSG00000024109,ENSMUSG00000047910,ENSMUSG00000025370,ENSMUSG00000040452,ENSMUSG00000051375,ENSMUSG00000036510,ENSMUSG00000012819,ENSMUSG00000040420,ENSMUSG00000022321,ENSMUSG00000063887,ENSMUSG00000031841,ENSMUSG00000028217"
"GOTERM_BP_DIRECT","regulation of sensory perception of pain","7","1857","12","13832","2.59e-3","7.00e-2","4.35","1.00e+0","6.79e-2","3.32e-4","ENSMUSG00000071112,ENSMUSG00000019828,ENSMUSG00000033174,ENSMUSG00000003974,ENSMUSG00000042429,ENSMUSG00000061762,ENSMUSG00000002771"
"GOTERM_BP_DIRECT","positive regulation of cation channel activity","7","1857","12","13832","2.59e-3","7.00e-2","4.35","1.00e+0","6.79e-2","3.32e-4","ENSMUSG00000096146,ENSMUSG00000035283,ENSMUSG00000020704,ENSMUSG00000024589,ENSMUSG00000032502,ENSMUSG00000027568,ENSMUSG00000021730"
"GOTERM_BP_DIRECT","positive regulation of systemic arterial blood pressure","7","1857","12","13832","2.59e-3","7.00e-2","4.35","1.00e+0","6.79e-2","3.32e-4","ENSMUSG00000046447,ENSMUSG00000009281,ENSMUSG00000035283,ENSMUSG00000071112,ENSMUSG00000042429,ENSMUSG00000020681,ENSMUSG00000020123"
"GOTERM_BP_DIRECT","membrane repolarization","7","1857","12","13832","2.59e-3","7.00e-2","4.35","1.00e+0","6.79e-2","3.32e-4","ENSMUSG00000041771,ENSMUSG00000053519,ENSMUSG00000039672,ENSMUSG00000025221,ENSMUSG00000060882,ENSMUSG00000041329,ENSMUSG00000040896"
"GOTERM_BP_DIRECT","regulation of neuron projection development","15","1857","47","13832","2.64e-3","7.08e-2","2.38","1.00e+0","6.87e-2","8.64e-4","ENSMUSG00000052372,ENSMUSG00000027273,ENSMUSG00000028399,ENSMUSG00000029033,ENSMUSG00000031391,ENSMUSG00000022860,ENSMUSG00000020598,ENSMUSG00000071424,ENSMUSG00000035390,ENSMUSG00000063063,ENSMUSG00000039145,ENSMUSG00000035033,ENSMUSG00000059857,ENSMUSG00000035513,ENSMUSG00000070866"
"GOTERM_BP_DIRECT","synaptic vesicle endocytosis","16","1857","52","13832","2.67e-3","7.13e-2","2.29","1.00e+0","6.92e-2","9.19e-4","ENSMUSG00000028524,ENSMUSG00000007207,ENSMUSG00000028488,ENSMUSG00000062444,ENSMUSG00000022973,ENSMUSG00000020894,ENSMUSG00000047547,ENSMUSG00000047139,ENSMUSG00000021314,ENSMUSG00000025889,ENSMUSG00000026825,ENSMUSG00000040276,ENSMUSG00000040265,ENSMUSG00000034891,ENSMUSG00000033419,ENSMUSG00000031302"
"GOTERM_BP_DIRECT","auditory receptor cell stereocilium organization","9","1857","20","13832","2.91e-3","7.60e-2","3.35","1.00e+0","7.37e-2","5.77e-4","ENSMUSG00000037705,ENSMUSG00000043850,ENSMUSG00000062252,ENSMUSG00000074818,ENSMUSG00000042064,ENSMUSG00000012819,ENSMUSG00000030302,ENSMUSG00000036006,ENSMUSG00000052613"
"GOTERM_BP_DIRECT","long-term synaptic depression","9","1857","20","13832","2.91e-3","7.60e-2","3.35","1.00e+0","7.37e-2","5.77e-4","ENSMUSG00000021478,ENSMUSG00000023192,ENSMUSG00000021701,ENSMUSG00000020524,ENSMUSG00000033174,ENSMUSG00000026797,ENSMUSG00000037541,ENSMUSG00000037996,ENSMUSG00000015476"
"GOTERM_BP_DIRECT","system process","8","1857","16","13832","2.92e-3","7.60e-2","3.72","1.00e+0","7.37e-2","4.90e-4","ENSMUSG00000022416,ENSMUSG00000004110,ENSMUSG00000051331,ENSMUSG00000015968,ENSMUSG00000029361,ENSMUSG00000049112,ENSMUSG00000014158,ENSMUSG00000004113"
"GOTERM_BP_DIRECT","multicellular organismal response to stress","8","1857","16","13832","2.92e-3","7.60e-2","3.72","1.00e+0","7.37e-2","4.90e-4","ENSMUSG00000029361,ENSMUSG00000039542,ENSMUSG00000039672,ENSMUSG00000027875,ENSMUSG00000056755,ENSMUSG00000006711,ENSMUSG00000018634,ENSMUSG00000029778"
"GOTERM_BP_DIRECT","cardiac conduction","8","1857","16","13832","2.92e-3","7.60e-2","3.72","1.00e+0","7.37e-2","4.90e-4","ENSMUSG00000049281,ENSMUSG00000033565,ENSMUSG00000051331,ENSMUSG00000015968,ENSMUSG00000019194,ENSMUSG00000030249,ENSMUSG00000034533,ENSMUSG00000011751"
"GOTERM_BP_DIRECT","neuron migration","32","1857","141","13832","3.39e-3","8.63e-2","1.69","1.00e+0","8.37e-2","1.74e-3","ENSMUSG00000005583,ENSMUSG00000028883,ENSMUSG00000053024,ENSMUSG00000058672,ENSMUSG00000029033,ENSMUSG00000059146,ENSMUSG00000027797,ENSMUSG00000048895,ENSMUSG00000025810,ENSMUSG00000006711,ENSMUSG00000042766,ENSMUSG00000043557,ENSMUSG00000090071,ENSMUSG00000018411,ENSMUSG00000047013,ENSMUSG00000021936,ENSMUSG00000031517,ENSMUSG00000032532,ENSMUSG00000037605,ENSMUSG00000032036,ENSMUSG00000034912,ENSMUSG00000033585,ENSMUSG00000030077,ENSMUSG00000009418,ENSMUSG00000031285,ENSMUSG00000056222,ENSMUSG00000029207,ENSMUSG00000009376,ENSMUSG00000028519,ENSMUSG00000042453,ENSMUSG00000038331,ENSMUSG00000038594"
"GOTERM_BP_DIRECT","regulation of calcium-dependent activation of synaptic vesicle fusion","6","1857","9","13832","3.41e-3","8.63e-2","4.97","1.00e+0","8.37e-2","3.39e-4","ENSMUSG00000041670,ENSMUSG00000034799,ENSMUSG00000029420,ENSMUSG00000040640,ENSMUSG00000004113,ENSMUSG00000035864"
"GOTERM_BP_DIRECT","spontaneous neurotransmitter secretion","6","1857","9","13832","3.41e-3","8.63e-2","4.97","1.00e+0","8.37e-2","3.39e-4","ENSMUSG00000041670,ENSMUSG00000029608,ENSMUSG00000030806,ENSMUSG00000020848,ENSMUSG00000024871,ENSMUSG00000035864"
"GOTERM_BP_DIRECT","L-glutamate import across plasma membrane","6","1857","9","13832","3.41e-3","8.63e-2","4.97","1.00e+0","8.37e-2","3.39e-4","ENSMUSG00000005089,ENSMUSG00000024935,ENSMUSG00000027737,ENSMUSG00000005360,ENSMUSG00000019828,ENSMUSG00000027568"
"GOTERM_BP_DIRECT","glycine transport","6","1857","9","13832","3.41e-3","8.63e-2","4.97","1.00e+0","8.37e-2","3.39e-4","ENSMUSG00000022180,ENSMUSG00000030495,ENSMUSG00000036814,ENSMUSG00000037771,ENSMUSG00000031170,ENSMUSG00000027894"
"GOTERM_BP_DIRECT","cell surface receptor signaling pathway","34","1857","153","13832","3.53e-3","8.88e-2","1.66","1.00e+0","8.61e-2","1.86e-3","ENSMUSG00000052372,ENSMUSG00000039936,ENSMUSG00000029053,ENSMUSG00000059203,ENSMUSG00000028782,ENSMUSG00000060275,ENSMUSG00000029999,ENSMUSG00000031391,ENSMUSG00000026640,ENSMUSG00000022146,ENSMUSG00000043811,ENSMUSG00000029778,ENSMUSG00000047139,ENSMUSG00000020963,ENSMUSG00000001986,ENSMUSG00000023918,ENSMUSG00000073530,ENSMUSG00000032528,ENSMUSG00000030406,ENSMUSG00000050896,ENSMUSG00000018634,ENSMUSG00000032554,ENSMUSG00000037605,ENSMUSG00000062209,ENSMUSG00000079465,ENSMUSG00000032011,ENSMUSG00000005950,ENSMUSG00000025946,ENSMUSG00000024659,ENSMUSG00000002944,ENSMUSG00000068122,ENSMUSG00000039542,ENSMUSG00000034730,ENSMUSG00000033569"
"GOTERM_BP_DIRECT","response to wounding","19","1857","69","13832","3.59e-3","8.98e-2","2.05","1.00e+0","8.72e-2","1.43e-3","ENSMUSG00000033676,ENSMUSG00000026051,ENSMUSG00000005089,ENSMUSG00000008575,ENSMUSG00000005360,ENSMUSG00000085148,ENSMUSG00000028364,ENSMUSG00000026131,ENSMUSG00000026241,ENSMUSG00000059003,ENSMUSG00000028565,ENSMUSG00000025810,ENSMUSG00000040794,ENSMUSG00000025856,ENSMUSG00000037370,ENSMUSG00000020734,ENSMUSG00000001911,ENSMUSG00000037035,ENSMUSG00000039202"
"GOTERM_BP_DIRECT","signaling","10","1857","25","13832","3.73e-3","9.26e-2","2.98","1.00e+0","8.98e-2","8.88e-4","ENSMUSG00000029212,ENSMUSG00000042388,ENSMUSG00000040133,ENSMUSG00000041552,ENSMUSG00000051331,ENSMUSG00000015968,ENSMUSG00000029361,ENSMUSG00000047495,ENSMUSG00000056755,ENSMUSG00000003279"
"GOTERM_BP_DIRECT","positive regulation of dendrite extension","10","1857","25","13832","3.73e-3","9.26e-2","2.98","1.00e+0","8.98e-2","8.88e-4","ENSMUSG00000041670,ENSMUSG00000034799,ENSMUSG00000024008,ENSMUSG00000023826,ENSMUSG00000024261,ENSMUSG00000030731,ENSMUSG00000024589,ENSMUSG00000022212,ENSMUSG00000035864,ENSMUSG00000029602"
"GOTERM_BP_DIRECT","response to ethanol","28","1857","119","13832","3.81e-3","9.31e-2","1.75","1.00e+0","9.03e-2","1.87e-3","ENSMUSG00000035735,ENSMUSG00000030043,ENSMUSG00000049583,ENSMUSG00000028364,ENSMUSG00000059003,ENSMUSG00000059146,ENSMUSG00000026241,ENSMUSG00000027875,ENSMUSG00000027950,ENSMUSG00000024462,ENSMUSG00000029778,ENSMUSG00000044288,ENSMUSG00000020524,ENSMUSG00000030209,ENSMUSG00000039579,ENSMUSG00000030525,ENSMUSG00000005892,ENSMUSG00000027584,ENSMUSG00000040613,ENSMUSG00000026959,ENSMUSG00000034171,ENSMUSG00000000766,ENSMUSG00000038530,ENSMUSG00000025905,ENSMUSG00000035681,ENSMUSG00000015812,ENSMUSG00000050965,ENSMUSG00000032259"
"GOTERM_BP_DIRECT","G protein-coupled serotonin receptor signaling pathway","5","1857","6","13832","3.87e-3","9.31e-2","6.21","1.00e+0","9.03e-2","2.31e-4","ENSMUSG00000034997,ENSMUSG00000041380,ENSMUSG00000040009,ENSMUSG00000024798,ENSMUSG00000028747"
"GOTERM_BP_DIRECT","postsynaptic neurotransmitter receptor diffusion trapping","5","1857","6","13832","3.87e-3","9.31e-2","6.21","1.00e+0","9.03e-2","2.31e-4","ENSMUSG00000040373,ENSMUSG00000017740,ENSMUSG00000019146,ENSMUSG00000066189,ENSMUSG00000053930"
"GOTERM_BP_DIRECT","response to potassium ion","5","1857","6","13832","3.87e-3","9.31e-2","6.21","1.00e+0","9.03e-2","2.31e-4","ENSMUSG00000058975,ENSMUSG00000040907,ENSMUSG00000007097,ENSMUSG00000030249,ENSMUSG00000015812"
"GOTERM_BP_DIRECT","regulation of synaptic activity","5","1857","6","13832","3.87e-3","9.31e-2","6.21","1.00e+0","9.03e-2","2.31e-4","ENSMUSG00000079388,ENSMUSG00000042453,ENSMUSG00000005583,ENSMUSG00000030806,ENSMUSG00000022340"
"GOTERM_BP_DIRECT","positive regulation of AMPA receptor activity","5","1857","6","13832","3.87e-3","9.31e-2","6.21","1.00e+0","9.03e-2","2.31e-4","ENSMUSG00000042453,ENSMUSG00000019146,ENSMUSG00000022602,ENSMUSG00000066189,ENSMUSG00000031302"
"GOTERM_BP_DIRECT","negative regulation of neuron projection development","22","1857","86","13832","4.10e-3","9.83e-2","1.91","1.00e+0","9.53e-2","1.80e-3","ENSMUSG00000027581,ENSMUSG00000015829,ENSMUSG00000006586,ENSMUSG00000057455,ENSMUSG00000059974,ENSMUSG00000028883,ENSMUSG00000038807,ENSMUSG00000056222,ENSMUSG00000029121,ENSMUSG00000026235,ENSMUSG00000027500,ENSMUSG00000000861,ENSMUSG00000029005,ENSMUSG00000024501,ENSMUSG00000043811,ENSMUSG00000045287,ENSMUSG00000030806,ENSMUSG00000034570,ENSMUSG00000014158,ENSMUSG00000039313,ENSMUSG00000032911,ENSMUSG00000050896"
"GOTERM_BP_DIRECT","positive regulation of vesicle fusion","7","1857","13","13832","4.27e-3","1.01e-1","4.01","1.00e+0","9.82e-2","6.35e-4","ENSMUSG00000027273,ENSMUSG00000034799,ENSMUSG00000024659,ENSMUSG00000020848,ENSMUSG00000026797,ENSMUSG00000030731,ENSMUSG00000035864"
"GOTERM_BP_DIRECT","smooth muscle contraction","7","1857","13","13832","4.27e-3","1.01e-1","4.01","1.00e+0","9.82e-2","6.35e-4","ENSMUSG00000021699,ENSMUSG00000046159,ENSMUSG00000051331,ENSMUSG00000029207,ENSMUSG00000027950,ENSMUSG00000024798,ENSMUSG00000018830"
"GOTERM_BP_DIRECT","exocytosis","25","1857","103","13832","4.31e-3","1.02e-1","1.81","1.00e+0","9.87e-2","2.03e-3","ENSMUSG00000027273,ENSMUSG00000056258,ENSMUSG00000025170,ENSMUSG00000049044,ENSMUSG00000019906,ENSMUSG00000040722,ENSMUSG00000007207,ENSMUSG00000027978,ENSMUSG00000041670,ENSMUSG00000019066,ENSMUSG00000030806,ENSMUSG00000022829,ENSMUSG00000033615,ENSMUSG00000086040,ENSMUSG00000051331,ENSMUSG00000026797,ENSMUSG00000047507,ENSMUSG00000003872,ENSMUSG00000021700,ENSMUSG00000038453,ENSMUSG00000029608,ENSMUSG00000030731,ENSMUSG00000054423,ENSMUSG00000031840,ENSMUSG00000016346"
"GOTERM_BP_DIRECT","dopamine metabolic process","8","1857","17","13832","4.40e-3","1.03e-1","3.51","1.00e+0","9.98e-2","8.17e-4","ENSMUSG00000024935,ENSMUSG00000025889,ENSMUSG00000023826,ENSMUSG00000059003,ENSMUSG00000034891,ENSMUSG00000024534,ENSMUSG00000032259,ENSMUSG00000043557"
"GOTERM_BP_DIRECT","regulation of vasoconstriction","8","1857","17","13832","4.40e-3","1.03e-1","3.51","1.00e+0","9.98e-2","8.17e-4","ENSMUSG00000021478,ENSMUSG00000021721,ENSMUSG00000051331,ENSMUSG00000007097,ENSMUSG00000020704,ENSMUSG00000050541,ENSMUSG00000045318,ENSMUSG00000055866"
"GOTERM_BP_DIRECT","cellular response to xenobiotic stimulus","17","1857","60","13832","4.64e-3","1.07e-1","2.11","1.00e+0","1.04e-1","1.78e-3","ENSMUSG00000025094,ENSMUSG00000058975,ENSMUSG00000005583,ENSMUSG00000056258,ENSMUSG00000032177,ENSMUSG00000079037,ENSMUSG00000022346,ENSMUSG00000028525,ENSMUSG00000015243,ENSMUSG00000028518,ENSMUSG00000046442,ENSMUSG00000039672,ENSMUSG00000020704,ENSMUSG00000030249,ENSMUSG00000030237,ENSMUSG00000016346,ENSMUSG00000031841"
"GOTERM_BP_DIRECT","regulation of postsynapse assembly","17","1857","60","13832","4.64e-3","1.07e-1","2.11","1.00e+0","1.04e-1","1.78e-3","ENSMUSG00000035954,ENSMUSG00000036306,ENSMUSG00000031285,ENSMUSG00000029121,ENSMUSG00000029108,ENSMUSG00000027797,ENSMUSG00000006435,ENSMUSG00000022211,ENSMUSG00000043811,ENSMUSG00000023017,ENSMUSG00000047414,ENSMUSG00000018012,ENSMUSG00000017740,ENSMUSG00000041112,ENSMUSG00000039652,ENSMUSG00000020704,ENSMUSG00000037126"
"GOTERM_BP_DIRECT","cochlea development","12","1857","35","13832","4.69e-3","1.08e-1","2.55","1.00e+0","1.05e-1","1.39e-3","ENSMUSG00000007653,ENSMUSG00000033676,ENSMUSG00000028222,ENSMUSG00000049265,ENSMUSG00000059146,ENSMUSG00000055078,ENSMUSG00000026235,ENSMUSG00000038248,ENSMUSG00000012819,ENSMUSG00000019935,ENSMUSG00000030302,ENSMUSG00000037624"
"GOTERM_BP_DIRECT","monoatomic cation transport","14","1857","45","13832","4.95e-3","1.13e-1","2.32","1.00e+0","1.10e-1","1.68e-3","ENSMUSG00000052387,ENSMUSG00000058441,ENSMUSG00000063873,ENSMUSG00000026614,ENSMUSG00000023017,ENSMUSG00000026959,ENSMUSG00000034591,ENSMUSG00000030209,ENSMUSG00000037341,ENSMUSG00000060681,ENSMUSG00000020704,ENSMUSG00000034145,ENSMUSG00000030525,ENSMUSG00000032338"
"GOTERM_BP_DIRECT","calcium ion import","10","1857","26","13832","5.04e-3","1.15e-1","2.86","1.00e+0","1.12e-1","1.27e-3","ENSMUSG00000054640,ENSMUSG00000022416,ENSMUSG00000004110,ENSMUSG00000027748,ENSMUSG00000051331,ENSMUSG00000015968,ENSMUSG00000014158,ENSMUSG00000024112,ENSMUSG00000004113,ENSMUSG00000037996"
"GOTERM_BP_DIRECT","cellular response to hormone stimulus","11","1857","31","13832","5.62e-3","1.28e-1","2.64","1.00e+0","1.24e-1","1.59e-3","ENSMUSG00000020027,ENSMUSG00000044067,ENSMUSG00000020647,ENSMUSG00000058400,ENSMUSG00000032360,ENSMUSG00000031618,ENSMUSG00000049112,ENSMUSG00000027875,ENSMUSG00000024112,ENSMUSG00000006127,ENSMUSG00000020123"
"GOTERM_BP_DIRECT","maintenance of presynaptic active zone structure","6","1857","10","13832","6.07e-3","1.34e-1","4.47","1.00e+0","1.30e-1","7.51e-4","ENSMUSG00000041670,ENSMUSG00000029420,ENSMUSG00000040640,ENSMUSG00000032589,ENSMUSG00000031840,ENSMUSG00000061601"
"GOTERM_BP_DIRECT","trans-synaptic signaling, modulating synaptic transmission","6","1857","10","13832","6.07e-3","1.34e-1","4.47","1.00e+0","1.30e-1","7.51e-4","ENSMUSG00000024109,ENSMUSG00000024647,ENSMUSG00000067578,ENSMUSG00000049630,ENSMUSG00000066392,ENSMUSG00000040972"
"GOTERM_BP_DIRECT","nitric oxide-cGMP-mediated signaling","6","1857","10","13832","6.07e-3","1.34e-1","4.47","1.00e+0","1.30e-1","7.51e-4","ENSMUSG00000002944,ENSMUSG00000068122,ENSMUSG00000029361,ENSMUSG00000035681,ENSMUSG00000028005,ENSMUSG00000033910"
"GOTERM_BP_DIRECT","positive regulation of glutamate secretion","6","1857","10","13832","6.07e-3","1.34e-1","4.47","1.00e+0","1.30e-1","7.51e-4","ENSMUSG00000032532,ENSMUSG00000030209,ENSMUSG00000024261,ENSMUSG00000024462,ENSMUSG00000020123,ENSMUSG00000027568"
"GOTERM_BP_DIRECT","aldehyde metabolic process","6","1857","10","13832","6.07e-3","1.34e-1","4.47","1.00e+0","1.30e-1","7.51e-4","ENSMUSG00000030088,ENSMUSG00000035561,ENSMUSG00000013584,ENSMUSG00000015134,ENSMUSG00000024885,ENSMUSG00000020256"
"GOTERM_BP_DIRECT","fear response","6","1857","10","13832","6.07e-3","1.34e-1","4.47","1.00e+0","1.30e-1","7.51e-4","ENSMUSG00000040907,ENSMUSG00000004110,ENSMUSG00000035283,ENSMUSG00000007097,ENSMUSG00000030209,ENSMUSG00000018634"
"GOTERM_BP_DIRECT","acetylcholine receptor signaling pathway","8","1857","18","13832","6.38e-3","1.40e-1","3.31","1.00e+0","1.35e-1","1.30e-3","ENSMUSG00000046159,ENSMUSG00000027950,ENSMUSG00000022594,ENSMUSG00000030525,ENSMUSG00000026344,ENSMUSG00000013766,ENSMUSG00000022577,ENSMUSG00000025006"
"GOTERM_BP_DIRECT","regulation of signaling","8","1857","18","13832","6.38e-3","1.40e-1","3.31","1.00e+0","1.35e-1","1.30e-3","ENSMUSG00000034799,ENSMUSG00000038065,ENSMUSG00000062991,ENSMUSG00000042429,ENSMUSG00000033060,ENSMUSG00000015812,ENSMUSG00000006435,ENSMUSG00000046182"
"GOTERM_BP_DIRECT","cell-cell adhesion","37","1857","177","13832","6.50e-3","1.42e-1","1.56","1.00e+0","1.37e-1","3.70e-3","ENSMUSG00000025370,ENSMUSG00000053024,ENSMUSG00000055022,ENSMUSG00000008153,ENSMUSG00000052572,ENSMUSG00000024421,ENSMUSG00000022240,ENSMUSG00000012819,ENSMUSG00000022661,ENSMUSG00000026442,ENSMUSG00000040420,ENSMUSG00000022321,ENSMUSG00000063626,ENSMUSG00000027612,ENSMUSG00000020886,ENSMUSG00000063063,ENSMUSG00000032925,ENSMUSG00000047230,ENSMUSG00000036422,ENSMUSG00000051504,ENSMUSG00000102692,ENSMUSG00000037605,ENSMUSG00000055333,ENSMUSG00000032036,ENSMUSG00000028399,ENSMUSG00000032011,ENSMUSG00000028176,ENSMUSG00000049336,ENSMUSG00000005338,ENSMUSG00000040037,ENSMUSG00000028217,ENSMUSG00000020598,ENSMUSG00000040452,ENSMUSG00000002944,ENSMUSG00000054889,ENSMUSG00000036510,ENSMUSG00000031841"
"GOTERM_BP_DIRECT","regulation of microtubule polymerization or depolymerization","7","1857","14","13832","6.63e-3","1.44e-1","3.72","1.00e+0","1.40e-1","1.12e-3","ENSMUSG00000027581,ENSMUSG00000029166,ENSMUSG00000018411,ENSMUSG00000026131,ENSMUSG00000027500,ENSMUSG00000033392,ENSMUSG00000022044"
"GOTERM_BP_DIRECT","cerebellum development","17","1857","63","13832","7.71e-3","1.66e-1","2.01","1.00e+0","1.61e-1","3.15e-3","ENSMUSG00000033676,ENSMUSG00000058975,ENSMUSG00000034701,ENSMUSG00000055022,ENSMUSG00000023011,ENSMUSG00000048895,ENSMUSG00000063659,ENSMUSG00000090071,ENSMUSG00000021557,ENSMUSG00000039057,ENSMUSG00000020647,ENSMUSG00000047013,ENSMUSG00000001911,ENSMUSG00000060240,ENSMUSG00000030329,ENSMUSG00000035431,ENSMUSG00000030302"
"GOTERM_BP_DIRECT","synaptic vesicle transport","9","1857","23","13832","7.82e-3","1.68e-1","2.91","1.00e+0","1.63e-1","1.93e-3","ENSMUSG00000025889,ENSMUSG00000004187,ENSMUSG00000024261,ENSMUSG00000019906,ENSMUSG00000074657,ENSMUSG00000063887,ENSMUSG00000031840,ENSMUSG00000022973,ENSMUSG00000003872"
"GOTERM_BP_DIRECT","cellular response to histamine","5","1857","7","13832","8.07e-3","1.72e-1","5.32","1.00e+0","1.67e-1","7.20e-4","ENSMUSG00000007653,ENSMUSG00000033676,ENSMUSG00000029212,ENSMUSG00000020436,ENSMUSG00000010803"
"GOTERM_BP_DIRECT","conditioned taste aversion","5","1857","7","13832","8.07e-3","1.72e-1","5.32","1.00e+0","1.67e-1","7.20e-4","ENSMUSG00000021478,ENSMUSG00000026959,ENSMUSG00000035033,ENSMUSG00000027950,ENSMUSG00000056755"
"GOTERM_BP_DIRECT","response to calcium ion","15","1857","53","13832","8.56e-3","1.80e-1","2.11","1.00e+0","1.75e-1","3.29e-3","ENSMUSG00000004347,ENSMUSG00000040613,ENSMUSG00000007655,ENSMUSG00000005950,ENSMUSG00000021730,ENSMUSG00000026959,ENSMUSG00000021313,ENSMUSG00000019146,ENSMUSG00000051747,ENSMUSG00000015291,ENSMUSG00000063142,ENSMUSG00000030406,ENSMUSG00000030731,ENSMUSG00000035864,ENSMUSG00000052613"
"GOTERM_BP_DIRECT","dense core granule cytoskeletal transport","4","1857","4","13832","8.68e-3","1.80e-1","7.45","1.00e+0","1.75e-1","3.24e-4","ENSMUSG00000053580,ENSMUSG00000024261,ENSMUSG00000014602,ENSMUSG00000053825"
"GOTERM_BP_DIRECT","ERBB4-ERBB4 signaling pathway","4","1857","4","13832","8.68e-3","1.80e-1","7.45","1.00e+0","1.75e-1","3.24e-4","ENSMUSG00000062209,ENSMUSG00000062991,ENSMUSG00000060275,ENSMUSG00000041014"
"GOTERM_BP_DIRECT","regulation of action potential firing rate","4","1857","4","13832","8.68e-3","1.80e-1","7.45","1.00e+0","1.75e-1","3.24e-4","ENSMUSG00000027748,ENSMUSG00000049265,ENSMUSG00000035681,ENSMUSG00000036760"
"GOTERM_BP_DIRECT","regulation of axon extension involved in axon guidance","4","1857","4","13832","8.68e-3","1.80e-1","7.45","1.00e+0","1.75e-1","3.24e-4","ENSMUSG00000031398,ENSMUSG00000028883,ENSMUSG00000025810,ENSMUSG00000029765"
"GOTERM_BP_DIRECT","sensitization","4","1857","4","13832","8.68e-3","1.80e-1","7.45","1.00e+0","1.75e-1","3.24e-4","ENSMUSG00000021478,ENSMUSG00000034997,ENSMUSG00000041380,ENSMUSG00000030209"
"GOTERM_BP_DIRECT","calcium-ion regulated exocytosis","8","1857","19","13832","8.95e-3","1.85e-1","3.14","1.00e+0","1.80e-1","1.98e-3","ENSMUSG00000051331,ENSMUSG00000030806,ENSMUSG00000049044,ENSMUSG00000009394,ENSMUSG00000007207,ENSMUSG00000054423,ENSMUSG00000031840,ENSMUSG00000020894"
"GOTERM_BP_DIRECT","amino acid transport","12","1857","38","13832","9.25e-3","1.90e-1","2.35","1.00e+0","1.84e-1","3.07e-3","ENSMUSG00000030310,ENSMUSG00000022180,ENSMUSG00000022756,ENSMUSG00000030495,ENSMUSG00000036814,ENSMUSG00000027737,ENSMUSG00000005360,ENSMUSG00000025212,ENSMUSG00000030108,ENSMUSG00000030307,ENSMUSG00000069072,ENSMUSG00000022346"
"GOTERM_BP_DIRECT","regulation of G protein-coupled receptor signaling pathway","12","1857","38","13832","9.25e-3","1.90e-1","2.35","1.00e+0","1.84e-1","3.07e-3","ENSMUSG00000021699,ENSMUSG00000020599,ENSMUSG00000041771,ENSMUSG00000036062,ENSMUSG00000026527,ENSMUSG00000021219,ENSMUSG00000051177,ENSMUSG00000024186,ENSMUSG00000051401,ENSMUSG00000037653,ENSMUSG00000031028,ENSMUSG00000045967"
"GOTERM_BP_DIRECT","cerebellar Purkinje cell layer development","7","1857","15","13832","9.82e-3","1.96e-1","3.48","1.00e+0","1.91e-1","1.86e-3","ENSMUSG00000030683,ENSMUSG00000021557,ENSMUSG00000001911,ENSMUSG00000023011,ENSMUSG00000022076,ENSMUSG00000058153,ENSMUSG00000000632"
