"Category","Term","Count","List Total","Pop Hits","Pop Total","P-Value","Benjamini","Fold Enrichment","Bonferroni","FDR","Fisher Exact","User Ids"
"GOTERM_CC_DIRECT","external side of plasma membrane","45","1885","245","14032","2.58e-2","1.59e-1","1.37","1.00e+0","1.41e-1","1.71e-2","ENSMUSG00000057722,ENSMUSG00000028024,ENSMUSG00000031391,ENSMUSG00000026365,ENSMUSG00000027950,ENSMUSG00000020681,ENSMUSG00000022146,ENSMUSG00000003420,ENSMUSG00000063887,ENSMUSG00000043811,ENSMUSG00000027316,ENSMUSG00000044667,ENSMUSG00000005268,ENSMUSG00000022103,ENSMUSG00000047139,ENSMUSG00000048617,ENSMUSG00000026824,ENSMUSG00000020524,ENSMUSG00000015243,ENSMUSG00000038264,ENSMUSG00000063142,ENSMUSG00000062991,ENSMUSG00000050377,ENSMUSG00000032725,ENSMUSG00000030525,ENSMUSG00000050896,ENSMUSG00000072647,ENSMUSG00000005672,ENSMUSG00000033467,ENSMUSG00000028076,ENSMUSG00000029245,ENSMUSG00000033981,ENSMUSG00000028150,ENSMUSG00000032011,ENSMUSG00000025422,ENSMUSG00000041329,ENSMUSG00000040972,ENSMUSG00000066760,ENSMUSG00000024935,ENSMUSG00000024459,ENSMUSG00000041380,ENSMUSG00000002944,ENSMUSG00000039542,ENSMUSG00000036353,ENSMUSG00000031841"
"GOTERM_CC_DIRECT","heterotrimeric G-protein complex","9","1885","28","14032","2.70e-2","1.65e-1","2.39","1.00e+0","1.47e-1","8.76e-3","ENSMUSG00000021303,ENSMUSG00000043004,ENSMUSG00000048240,ENSMUSG00000068696,ENSMUSG00000031748,ENSMUSG00000040009,ENSMUSG00000057614,ENSMUSG00000024524,ENSMUSG00000071658"
"GOTERM_CC_DIRECT","axonal growth cone","12","1885","44","14032","2.79e-2","1.69e-1","2.03","1.00e+0","1.50e-1","1.12e-2","ENSMUSG00000041362,ENSMUSG00000027273,ENSMUSG00000024109,ENSMUSG00000005871,ENSMUSG00000018411,ENSMUSG00000026235,ENSMUSG00000033392,ENSMUSG00000031391,ENSMUSG00000031517,ENSMUSG00000018507,ENSMUSG00000026833,ENSMUSG00000043811"
"GOTERM_CC_DIRECT","presynaptic cytosol","13","1885","50","14032","3.01e-2","1.81e-1","1.94","1.00e+0","1.60e-1","1.28e-2","ENSMUSG00000058624,ENSMUSG00000058589,ENSMUSG00000021071,ENSMUSG00000028222,ENSMUSG00000026797,ENSMUSG00000028488,ENSMUSG00000045038,ENSMUSG00000015291,ENSMUSG00000034891,ENSMUSG00000053825,ENSMUSG00000050965,ENSMUSG00000052889,ENSMUSG00000035864"
"GOTERM_CC_DIRECT","proximal dendrite","6","1885","14","14032","3.05e-2","1.82e-1","3.19","1.00e+0","1.61e-1","6.67e-3","ENSMUSG00000027827,ENSMUSG00000024935,ENSMUSG00000020886,ENSMUSG00000020524,ENSMUSG00000030854,ENSMUSG00000015222"
"GOTERM_CC_DIRECT","cytoplasmic microtubule","14","1885","56","14032","3.17e-2","1.88e-1","1.86","1.00e+0","1.67e-1","1.42e-2","ENSMUSG00000029166,ENSMUSG00000005871,ENSMUSG00000032024,ENSMUSG00000022340,ENSMUSG00000027457,ENSMUSG00000033392,ENSMUSG00000063146,ENSMUSG00000045007,ENSMUSG00000020135,ENSMUSG00000019066,ENSMUSG00000014158,ENSMUSG00000038555,ENSMUSG00000052852,ENSMUSG00000059439"
"GOTERM_CC_DIRECT","cerebellar climbing fiber to Purkinje cell synapse","5","1885","10","14032","3.48e-2","2.03e-1","3.72","1.00e+0","1.80e-1","6.10e-3","ENSMUSG00000084845,ENSMUSG00000028883,ENSMUSG00000033174,ENSMUSG00000033569,ENSMUSG00000029765"
"GOTERM_CC_DIRECT","radial spoke","5","1885","10","14032","3.48e-2","2.03e-1","3.72","1.00e+0","1.80e-1","6.10e-3","ENSMUSG00000028294,ENSMUSG00000030708,ENSMUSG00000039552,ENSMUSG00000046192,ENSMUSG00000035984"
"GOTERM_CC_DIRECT","kainate selective glutamate receptor complex","4","1885","6","14032","3.53e-2","2.03e-1","4.96","1.00e+0","1.80e-1","3.88e-3","ENSMUSG00000022935,ENSMUSG00000056073,ENSMUSG00000025892,ENSMUSG00000001985"
"GOTERM_CC_DIRECT","9+0 motile cilium","4","1885","6","14032","3.53e-2","2.03e-1","4.96","1.00e+0","1.80e-1","3.88e-3","ENSMUSG00000018581,ENSMUSG00000035394,ENSMUSG00000022262,ENSMUSG00000026679"
"GOTERM_CC_DIRECT","transport vesicle","14","1885","57","14032","3.62e-2","2.07e-1","1.83","1.00e+0","1.83e-1","1.66e-2","ENSMUSG00000037428,ENSMUSG00000053040,ENSMUSG00000025582,ENSMUSG00000021194,ENSMUSG00000032181,ENSMUSG00000048978,ENSMUSG00000019852,ENSMUSG00000042751,ENSMUSG00000027419,ENSMUSG00000041794,ENSMUSG00000071112,ENSMUSG00000021903,ENSMUSG00000019890,ENSMUSG00000031840"
