"Category","Term","Count","List Total","Pop Hits","Pop Total","P-Value","Benjamini","Fold Enrichment","Bonferroni","FDR","Fisher Exact","User Ids"
"GOTERM_BP_DIRECT","embryonic skeletal system morphogenesis","15","853","33","13832","2.78e-9","1.13e-5","7.37","1.13e-5","1.11e-5","2.29e-10","ENSMUSG00000014603,ENSMUSG00000024134,ENSMUSG00000026586,ENSMUSG00000000126,ENSMUSG00000027868,ENSMUSG00000040310,ENSMUSG00000046714,ENSMUSG00000021318,ENSMUSG00000039476,ENSMUSG00000021835,ENSMUSG00000032717,ENSMUSG00000034460,ENSMUSG00000051367,ENSMUSG00000036602,ENSMUSG00000035799"
"GOTERM_BP_DIRECT","embryonic cranial skeleton morphogenesis","14","853","33","13832","3.04e-8","5.51e-5","6.88","1.24e-4","5.42e-5","2.82e-9","ENSMUSG00000024134,ENSMUSG00000026586,ENSMUSG00000027868,ENSMUSG00000046714,ENSMUSG00000021359,ENSMUSG00000039476,ENSMUSG00000021835,ENSMUSG00000007805,ENSMUSG00000014030,ENSMUSG00000034460,ENSMUSG00000051367,ENSMUSG00000031737,ENSMUSG00000032402,ENSMUSG00000035799"
"GOTERM_BP_DIRECT","embryonic limb morphogenesis","17","853","52","13832","4.75e-8","5.51e-5","5.30","1.93e-4","5.42e-5","6.52e-9","ENSMUSG00000048450,ENSMUSG00000057123,ENSMUSG00000027985,ENSMUSG00000026586,ENSMUSG00000002633,ENSMUSG00000024598,ENSMUSG00000027833,ENSMUSG00000027547,ENSMUSG00000024868,ENSMUSG00000021469,ENSMUSG00000021318,ENSMUSG00000039476,ENSMUSG00000021835,ENSMUSG00000038765,ENSMUSG00000034673,ENSMUSG00000036602,ENSMUSG00000035799"
"GOTERM_BP_DIRECT","embryonic hindlimb morphogenesis","13","853","29","13832","5.41e-8","5.51e-5","7.27","2.20e-4","5.42e-5","4.59e-9","ENSMUSG00000055653,ENSMUSG00000014603,ENSMUSG00000027684,ENSMUSG00000048450,ENSMUSG00000002633,ENSMUSG00000040310,ENSMUSG00000001288,ENSMUSG00000021469,ENSMUSG00000025219,ENSMUSG00000066687,ENSMUSG00000021835,ENSMUSG00000051920,ENSMUSG00000035799"
"GOTERM_BP_DIRECT","embryonic forelimb morphogenesis","12","853","28","13832","3.70e-7","3.01e-4","6.95","1.51e-3","2.97e-4","3.40e-8","ENSMUSG00000021469,ENSMUSG00000021359,ENSMUSG00000027684,ENSMUSG00000014603,ENSMUSG00000048450,ENSMUSG00000002633,ENSMUSG00000000126,ENSMUSG00000040310,ENSMUSG00000004885,ENSMUSG00000027833,ENSMUSG00000051920,ENSMUSG00000035799"
"GOTERM_BP_DIRECT","negative regulation of apoptotic process","58","853","471","13832","6.93e-7","4.71e-4","2.00","2.82e-3","4.64e-4","3.21e-7","ENSMUSG00000029591,ENSMUSG00000002633,ENSMUSG00000026525,ENSMUSG00000024868,ENSMUSG00000050957,ENSMUSG00000003849,ENSMUSG00000021359,ENSMUSG00000022449,ENSMUSG00000021318,ENSMUSG00000007805,ENSMUSG00000034460,ENSMUSG00000030867,ENSMUSG00000051367,ENSMUSG00000045394,ENSMUSG00000029084,ENSMUSG00000057789,ENSMUSG00000030069,ENSMUSG00000032402,ENSMUSG00000035799,ENSMUSG00000033685,ENSMUSG00000028333,ENSMUSG00000028179,ENSMUSG00000057113,ENSMUSG00000026196,ENSMUSG00000020053,ENSMUSG00000026674,ENSMUSG00000022676,ENSMUSG00000068686,ENSMUSG00000021469,ENSMUSG00000047443,ENSMUSG00000032679,ENSMUSG00000079110,ENSMUSG00000005087,ENSMUSG00000004231,ENSMUSG00000048450,ENSMUSG00000042745,ENSMUSG00000020122,ENSMUSG00000001288,ENSMUSG00000025219,ENSMUSG00000030847,ENSMUSG00000035455,ENSMUSG00000056758,ENSMUSG00000054612,ENSMUSG00000061878,ENSMUSG00000029322,ENSMUSG00000028036,ENSMUSG00000017716,ENSMUSG00000031162,ENSMUSG00000027985,ENSMUSG00000025001,ENSMUSG00000009772,ENSMUSG00000006389,ENSMUSG00000000320,ENSMUSG00000040152,ENSMUSG00000046694,ENSMUSG00000025927,ENSMUSG00000037148,ENSMUSG00000027070"
"GOTERM_BP_DIRECT","osteoblast differentiation","20","853","89","13832","1.54e-6","8.94e-4","3.64","6.24e-3","8.81e-4","3.47e-7","ENSMUSG00000009900,ENSMUSG00000054675,ENSMUSG00000026185,ENSMUSG00000027985,ENSMUSG00000020053,ENSMUSG00000002633,ENSMUSG00000042821,ENSMUSG00000022676,ENSMUSG00000027833,ENSMUSG00000006445,ENSMUSG00000025407,ENSMUSG00000021469,ENSMUSG00000021835,ENSMUSG00000007805,ENSMUSG00000050199,ENSMUSG00000035455,ENSMUSG00000032402,ENSMUSG00000051920,ENSMUSG00000019997,ENSMUSG00000035799"
"GOTERM_BP_DIRECT","positive regulation of cell population proliferation","52","853","432","13832","5.52e-6","2.81e-3","1.95","2.22e-2","2.77e-3","2.61e-6","ENSMUSG00000009900,ENSMUSG00000002633,ENSMUSG00000007888,ENSMUSG00000006235,ENSMUSG00000022367,ENSMUSG00000020542,ENSMUSG00000021835,ENSMUSG00000035273,ENSMUSG00000045394,ENSMUSG00000038146,ENSMUSG00000029084,ENSMUSG00000032006,ENSMUSG00000013415,ENSMUSG00000028333,ENSMUSG00000056220,ENSMUSG00000057113,ENSMUSG00000053110,ENSMUSG00000048001,ENSMUSG00000020053,ENSMUSG00000026674,ENSMUSG00000001435,ENSMUSG00000028736,ENSMUSG00000025105,ENSMUSG00000002603,ENSMUSG00000039942,ENSMUSG00000019997,ENSMUSG00000030760,ENSMUSG00000004231,ENSMUSG00000028121,ENSMUSG00000021175,ENSMUSG00000004872,ENSMUSG00000020122,ENSMUSG00000022101,ENSMUSG00000001288,ENSMUSG00000026628,ENSMUSG00000020689,ENSMUSG00000025219,ENSMUSG00000020649,ENSMUSG00000034165,ENSMUSG00000056758,ENSMUSG00000070348,ENSMUSG00000031520,ENSMUSG00000061878,ENSMUSG00000057777,ENSMUSG00000029322,ENSMUSG00000028036,ENSMUSG00000032492,ENSMUSG00000042379,ENSMUSG00000025407,ENSMUSG00000040152,ENSMUSG00000025927,ENSMUSG00000074852"
"GOTERM_BP_DIRECT","antigen processing and presentation of endogenous peptide antigen via MHC class I via ER pathway, TAP-independent","8","853","14","13832","7.69e-6","3.13e-3","9.27","3.08e-2","3.08e-3","4.36e-7","ENSMUSG00000078452,ENSMUSG00000073409,ENSMUSG00000035929,ENSMUSG00000060550,ENSMUSG00000061232,ENSMUSG00000016206,ENSMUSG00000053835,ENSMUSG00000053219"
"GOTERM_BP_DIRECT","antigen processing and presentation of endogenous peptide antigen via MHC class Ib","8","853","14","13832","7.69e-6","3.13e-3","9.27","3.08e-2","3.08e-3","4.36e-7","ENSMUSG00000078452,ENSMUSG00000073409,ENSMUSG00000035929,ENSMUSG00000060550,ENSMUSG00000061232,ENSMUSG00000016206,ENSMUSG00000053835,ENSMUSG00000053219"
"GOTERM_BP_DIRECT","positive regulation of smooth muscle cell proliferation","17","853","74","13832","8.57e-6","3.18e-3","3.73","3.43e-2","3.13e-3","1.89e-6","ENSMUSG00000054342,ENSMUSG00000031740,ENSMUSG00000016918,ENSMUSG00000032387,ENSMUSG00000048001,ENSMUSG00000059883,ENSMUSG00000020053,ENSMUSG00000028587,ENSMUSG00000020122,ENSMUSG00000000320,ENSMUSG00000040152,ENSMUSG00000020689,ENSMUSG00000002603,ENSMUSG00000021835,ENSMUSG00000032849,ENSMUSG00000038146,ENSMUSG00000032006"
"GOTERM_BP_DIRECT","canonical Wnt signaling pathway","17","853","76","13832","1.23e-5","4.17e-3","3.63","4.89e-2","4.11e-3","2.80e-6","ENSMUSG00000009900,ENSMUSG00000078302,ENSMUSG00000049791,ENSMUSG00000081683,ENSMUSG00000027985,ENSMUSG00000030170,ENSMUSG00000020592,ENSMUSG00000027004,ENSMUSG00000000126,ENSMUSG00000024985,ENSMUSG00000042821,ENSMUSG00000045005,ENSMUSG00000002603,ENSMUSG00000041075,ENSMUSG00000036961,ENSMUSG00000070526,ENSMUSG00000055799"
"GOTERM_BP_DIRECT","metanephros development","11","853","33","13832","1.88e-5","5.78e-3","5.41","7.37e-2","5.69e-3","2.54e-6","ENSMUSG00000007872,ENSMUSG00000025219,ENSMUSG00000004231,ENSMUSG00000021318,ENSMUSG00000021835,ENSMUSG00000051367,ENSMUSG00000024134,ENSMUSG00000037211,ENSMUSG00000031734,ENSMUSG00000002633,ENSMUSG00000046714"
"GOTERM_BP_DIRECT","canonical glycolysis","9","853","21","13832","1.99e-5","5.78e-3","6.95","7.77e-2","5.69e-3","1.85e-6","ENSMUSG00000030695,ENSMUSG00000000628,ENSMUSG00000053110,ENSMUSG00000011752,ENSMUSG00000059040,ENSMUSG00000020277,ENSMUSG00000020475,ENSMUSG00000062070,ENSMUSG00000023456"
"GOTERM_BP_DIRECT","positive regulation of cell migration","34","853","250","13832","2.77e-5","7.51e-3","2.21","1.07e-1","7.40e-3","1.14e-5","ENSMUSG00000029859,ENSMUSG00000000555,ENSMUSG00000020122,ENSMUSG00000042821,ENSMUSG00000027239,ENSMUSG00000022367,ENSMUSG00000043013,ENSMUSG00000024965,ENSMUSG00000021359,ENSMUSG00000020689,ENSMUSG00000001348,ENSMUSG00000021835,ENSMUSG00000035273,ENSMUSG00000007805,ENSMUSG00000032402,ENSMUSG00000032006,ENSMUSG00000052316,ENSMUSG00000035799,ENSMUSG00000031520,ENSMUSG00000061878,ENSMUSG00000030695,ENSMUSG00000031740,ENSMUSG00000049791,ENSMUSG00000027985,ENSMUSG00000030170,ENSMUSG00000020053,ENSMUSG00000001435,ENSMUSG00000021464,ENSMUSG00000022676,ENSMUSG00000008843,ENSMUSG00000006445,ENSMUSG00000040152,ENSMUSG00000025407,ENSMUSG00000002603"
"GOTERM_BP_DIRECT","cell population proliferation","27","853","179","13832","3.80e-5","9.05e-3","2.45","1.43e-1","8.91e-3","1.38e-5","ENSMUSG00000035834,ENSMUSG00000062939,ENSMUSG00000026185,ENSMUSG00000050295,ENSMUSG00000026068,ENSMUSG00000002633,ENSMUSG00000004872,ENSMUSG00000026669,ENSMUSG00000038765,ENSMUSG00000078249,ENSMUSG00000050199,ENSMUSG00000032702,ENSMUSG00000057789,ENSMUSG00000070348,ENSMUSG00000032402,ENSMUSG00000028691,ENSMUSG00000057777,ENSMUSG00000049791,ENSMUSG00000024134,ENSMUSG00000020053,ENSMUSG00000062248,ENSMUSG00000046714,ENSMUSG00000046711,ENSMUSG00000021127,ENSMUSG00000002603,ENSMUSG00000027070,ENSMUSG00000019996"
"GOTERM_BP_DIRECT","positive regulation of epithelial to mesenchymal transition","13","853","50","13832","3.80e-5","9.05e-3","4.22","1.44e-1","8.91e-3","7.15e-6","ENSMUSG00000034205,ENSMUSG00000050295,ENSMUSG00000027985,ENSMUSG00000024985,ENSMUSG00000042821,ENSMUSG00000027239,ENSMUSG00000020542,ENSMUSG00000002603,ENSMUSG00000021835,ENSMUSG00000032402,ENSMUSG00000036602,ENSMUSG00000035403,ENSMUSG00000035799"
"GOTERM_BP_DIRECT","midbrain development","10","853","29","13832","4.00e-5","9.05e-3","5.59","1.50e-1","8.91e-3","5.15e-6","ENSMUSG00000020037,ENSMUSG00000009900,ENSMUSG00000028173,ENSMUSG00000059246,ENSMUSG00000048450,ENSMUSG00000021848,ENSMUSG00000038765,ENSMUSG00000026686,ENSMUSG00000002633,ENSMUSG00000028417"
"GOTERM_BP_DIRECT","dopaminergic neuron differentiation","9","853","23","13832","4.28e-5","9.13e-3","6.35","1.60e-1","8.99e-3","4.61e-6","ENSMUSG00000009900,ENSMUSG00000025219,ENSMUSG00000004231,ENSMUSG00000021848,ENSMUSG00000014030,ENSMUSG00000038765,ENSMUSG00000026686,ENSMUSG00000002633,ENSMUSG00000051920"
"GOTERM_BP_DIRECT","cartilage development","17","853","84","13832","4.56e-5","9.13e-3","3.28","1.70e-1","8.99e-3","1.17e-5","ENSMUSG00000016918,ENSMUSG00000005087,ENSMUSG00000048001,ENSMUSG00000026043,ENSMUSG00000026147,ENSMUSG00000022483,ENSMUSG00000006800,ENSMUSG00000026586,ENSMUSG00000020583,ENSMUSG00000028736,ENSMUSG00000027833,ENSMUSG00000029546,ENSMUSG00000021469,ENSMUSG00000066687,ENSMUSG00000039476,ENSMUSG00000021835,ENSMUSG00000036446"
"GOTERM_BP_DIRECT","negative regulation of transcription by RNA polymerase II","83","853","862","13832","4.70e-5","9.13e-3","1.56","1.74e-1","8.99e-3","2.85e-5","ENSMUSG00000002633,ENSMUSG00000059040,ENSMUSG00000024985,ENSMUSG00000026646,ENSMUSG00000020542,ENSMUSG00000024868,ENSMUSG00000050957,ENSMUSG00000021359,ENSMUSG00000055609,ENSMUSG00000021318,ENSMUSG00000030905,ENSMUSG00000001228,ENSMUSG00000021835,ENSMUSG00000007805,ENSMUSG00000030867,ENSMUSG00000051367,ENSMUSG00000038146,ENSMUSG00000078249,ENSMUSG00000039830,ENSMUSG00000035873,ENSMUSG00000052217,ENSMUSG00000036602,ENSMUSG00000032402,ENSMUSG00000035799,ENSMUSG00000041309,ENSMUSG00000052187,ENSMUSG00000053110,ENSMUSG00000048001,ENSMUSG00000061013,ENSMUSG00000026630,ENSMUSG00000049577,ENSMUSG00000046714,ENSMUSG00000047407,ENSMUSG00000022676,ENSMUSG00000046711,ENSMUSG00000036390,ENSMUSG00000021469,ENSMUSG00000002603,ENSMUSG00000032717,ENSMUSG00000032715,ENSMUSG00000052942,ENSMUSG00000034205,ENSMUSG00000004231,ENSMUSG00000029697,ENSMUSG00000015846,ENSMUSG00000048450,ENSMUSG00000074221,ENSMUSG00000050295,ENSMUSG00000048012,ENSMUSG00000042745,ENSMUSG00000063245,ENSMUSG00000027478,ENSMUSG00000026586,ENSMUSG00000004872,ENSMUSG00000027636,ENSMUSG00000025577,ENSMUSG00000042821,ENSMUSG00000027833,ENSMUSG00000001288,ENSMUSG00000026628,ENSMUSG00000022941,ENSMUSG00000067367,ENSMUSG00000014030,ENSMUSG00000034165,ENSMUSG00000031734,ENSMUSG00000056758,ENSMUSG00000070348,ENSMUSG00000038403,ENSMUSG00000007872,ENSMUSG00000034758,ENSMUSG00000031241,ENSMUSG00000031162,ENSMUSG00000027985,ENSMUSG00000027868,ENSMUSG00000022178,ENSMUSG00000002068,ENSMUSG00000027547,ENSMUSG00000039087,ENSMUSG00000026815,ENSMUSG00000028717,ENSMUSG00000066687,ENSMUSG00000025927,ENSMUSG00000019779"
"GOTERM_BP_DIRECT","erythrocyte development","11","853","37","13832","5.65e-5","1.05e-2","4.82","2.06e-1","1.03e-2","8.92e-6","ENSMUSG00000006574,ENSMUSG00000025270,ENSMUSG00000073063,ENSMUSG00000055609,ENSMUSG00000067367,ENSMUSG00000052187,ENSMUSG00000031162,ENSMUSG00000023926,ENSMUSG00000054191,ENSMUSG00000028825,ENSMUSG00000052217"
"GOTERM_BP_DIRECT","negative regulation of cell population proliferation","41","853","341","13832","6.40e-5","1.13e-2","1.95","2.29e-1","1.12e-2","3.08e-5","ENSMUSG00000029697,ENSMUSG00000015846,ENSMUSG00000041957,ENSMUSG00000017969,ENSMUSG00000048450,ENSMUSG00000034926,ENSMUSG00000058794,ENSMUSG00000021097,ENSMUSG00000027510,ENSMUSG00000001288,ENSMUSG00000020542,ENSMUSG00000022941,ENSMUSG00000021359,ENSMUSG00000026604,ENSMUSG00000021318,ENSMUSG00000021835,ENSMUSG00000007805,ENSMUSG00000038168,ENSMUSG00000037211,ENSMUSG00000078249,ENSMUSG00000057789,ENSMUSG00000032402,ENSMUSG00000031520,ENSMUSG00000055653,ENSMUSG00000028179,ENSMUSG00000057113,ENSMUSG00000032492,ENSMUSG00000031162,ENSMUSG00000000244,ENSMUSG00000020053,ENSMUSG00000027004,ENSMUSG00000000126,ENSMUSG00000047407,ENSMUSG00000046711,ENSMUSG00000040152,ENSMUSG00000045005,ENSMUSG00000021469,ENSMUSG00000002603,ENSMUSG00000066687,ENSMUSG00000046694,ENSMUSG00000025927"
"GOTERM_BP_DIRECT","signal transduction","69","853","688","13832","6.72e-5","1.14e-2","1.63","2.40e-1","1.12e-2","3.93e-5","ENSMUSG00000009900,ENSMUSG00000002274,ENSMUSG00000062939,ENSMUSG00000018819,ENSMUSG00000059883,ENSMUSG00000032041,ENSMUSG00000060550,ENSMUSG00000027577,ENSMUSG00000000531,ENSMUSG00000001588,ENSMUSG00000002633,ENSMUSG00000040146,ENSMUSG00000006235,ENSMUSG00000050957,ENSMUSG00000000732,ENSMUSG00000036961,ENSMUSG00000073910,ENSMUSG00000030494,ENSMUSG00000031383,ENSMUSG00000022074,ENSMUSG00000049892,ENSMUSG00000030170,ENSMUSG00000048960,ENSMUSG00000020176,ENSMUSG00000079164,ENSMUSG00000021464,ENSMUSG00000024697,ENSMUSG00000042351,ENSMUSG00000016206,ENSMUSG00000031506,ENSMUSG00000034330,ENSMUSG00000019997,ENSMUSG00000034930,ENSMUSG00000052151,ENSMUSG00000029334,ENSMUSG00000024043,ENSMUSG00000026785,ENSMUSG00000026068,ENSMUSG00000023993,ENSMUSG00000020122,ENSMUSG00000024525,ENSMUSG00000062393,ENSMUSG00000019960,ENSMUSG00000034165,ENSMUSG00000069581,ENSMUSG00000035697,ENSMUSG00000030523,ENSMUSG00000032303,ENSMUSG00000034765,ENSMUSG00000031698,ENSMUSG00000078452,ENSMUSG00000010529,ENSMUSG00000001014,ENSMUSG00000035929,ENSMUSG00000028876,ENSMUSG00000061232,ENSMUSG00000024598,ENSMUSG00000021763,ENSMUSG00000025407,ENSMUSG00000042333,ENSMUSG00000073409,ENSMUSG00000068220,ENSMUSG00000038677,ENSMUSG00000037148,ENSMUSG00000035200,ENSMUSG00000030159,ENSMUSG00000016664,ENSMUSG00000053219,ENSMUSG00000052920"
"GOTERM_BP_DIRECT","platelet aggregation","10","853","31","13832","7.20e-5","1.17e-2","5.23","2.54e-1","1.15e-2","1.02e-5","ENSMUSG00000009900,ENSMUSG00000024965,ENSMUSG00000020689,ENSMUSG00000016255,ENSMUSG00000031162,ENSMUSG00000000244,ENSMUSG00000050147,ENSMUSG00000020838,ENSMUSG00000078810,ENSMUSG00000020120"
"GOTERM_BP_DIRECT","positive regulation of T cell mediated cytotoxicity","9","853","25","13832","8.46e-5","1.28e-2","5.84","2.92e-1","1.26e-2","1.03e-5","ENSMUSG00000078452,ENSMUSG00000073409,ENSMUSG00000035929,ENSMUSG00000060550,ENSMUSG00000061232,ENSMUSG00000016206,ENSMUSG00000053835,ENSMUSG00000053219,ENSMUSG00000021871"
"GOTERM_BP_DIRECT","DNA replication initiation","9","853","25","13832","8.46e-5","1.28e-2","5.84","2.92e-1","1.26e-2","1.03e-5","ENSMUSG00000024833,ENSMUSG00000028212,ENSMUSG00000041859,ENSMUSG00000028587,ENSMUSG00000026669,ENSMUSG00000022673,ENSMUSG00000017499,ENSMUSG00000005410,ENSMUSG00000002068"
"GOTERM_BP_DIRECT","camera-type eye development","15","853","71","13832","9.10e-5","1.29e-2","3.43","3.10e-1","1.27e-2","2.22e-5","ENSMUSG00000032796,ENSMUSG00000057777,ENSMUSG00000004231,ENSMUSG00000015846,ENSMUSG00000048001,ENSMUSG00000050295,ENSMUSG00000002633,ENSMUSG00000046714,ENSMUSG00000024598,ENSMUSG00000001288,ENSMUSG00000035183,ENSMUSG00000021318,ENSMUSG00000021835,ENSMUSG00000038765,ENSMUSG00000037446"
"GOTERM_BP_DIRECT","skeletal system development","18","853","98","13832","9.17e-5","1.29e-2","2.98","3.12e-1","1.27e-2","2.65e-5","ENSMUSG00000050295,ENSMUSG00000057123,ENSMUSG00000026043,ENSMUSG00000032492,ENSMUSG00000026147,ENSMUSG00000022483,ENSMUSG00000001435,ENSMUSG00000020583,ENSMUSG00000021464,ENSMUSG00000046714,ENSMUSG00000006445,ENSMUSG00000021359,ENSMUSG00000021613,ENSMUSG00000002603,ENSMUSG00000045672,ENSMUSG00000066687,ENSMUSG00000021835,ENSMUSG00000032402"
"GOTERM_BP_DIRECT","kidney development","24","853","158","13832","1.01e-4","1.37e-2","2.46","3.38e-1","1.35e-2","3.65e-5","ENSMUSG00000016918,ENSMUSG00000055653,ENSMUSG00000004231,ENSMUSG00000078302,ENSMUSG00000027562,ENSMUSG00000050295,ENSMUSG00000027820,ENSMUSG00000024134,ENSMUSG00000025001,ENSMUSG00000006800,ENSMUSG00000002633,ENSMUSG00000046714,ENSMUSG00000022367,ENSMUSG00000021359,ENSMUSG00000025219,ENSMUSG00000044254,ENSMUSG00000021318,ENSMUSG00000021835,ENSMUSG00000044042,ENSMUSG00000025927,ENSMUSG00000051367,ENSMUSG00000031734,ENSMUSG00000031613,ENSMUSG00000027070"
"GOTERM_BP_DIRECT","positive regulation of canonical Wnt signaling pathway","19","853","111","13832","1.42e-4","1.85e-2","2.78","4.39e-1","1.82e-2","4.44e-5","ENSMUSG00000028031,ENSMUSG00000055653,ENSMUSG00000009900,ENSMUSG00000028173,ENSMUSG00000028871,ENSMUSG00000053110,ENSMUSG00000026686,ENSMUSG00000006800,ENSMUSG00000061048,ENSMUSG00000022123,ENSMUSG00000021464,ENSMUSG00000020122,ENSMUSG00000002603,ENSMUSG00000019880,ENSMUSG00000050199,ENSMUSG00000032702,ENSMUSG00000070526,ENSMUSG00000032402,ENSMUSG00000051920"
"GOTERM_BP_DIRECT","branching involved in ureteric bud morphogenesis","11","853","41","13832","1.45e-4","1.85e-2","4.35","4.47e-1","1.82e-2","2.63e-5","ENSMUSG00000005087,ENSMUSG00000055653,ENSMUSG00000025219,ENSMUSG00000004231,ENSMUSG00000078302,ENSMUSG00000021318,ENSMUSG00000021835,ENSMUSG00000051367,ENSMUSG00000051159,ENSMUSG00000002633,ENSMUSG00000047759"
"GOTERM_BP_DIRECT","negative regulation of cell differentiation","14","853","66","13832","1.63e-4","2.01e-2","3.44","4.85e-1","1.98e-2","3.95e-5","ENSMUSG00000007872,ENSMUSG00000028333,ENSMUSG00000048001,ENSMUSG00000053110,ENSMUSG00000024134,ENSMUSG00000042745,ENSMUSG00000002633,ENSMUSG00000028977,ENSMUSG00000044468,ENSMUSG00000001288,ENSMUSG00000002603,ENSMUSG00000021318,ENSMUSG00000038146,ENSMUSG00000035799"
"GOTERM_BP_DIRECT","inner ear morphogenesis","13","853","58","13832","1.77e-4","2.12e-2","3.63","5.14e-1","2.09e-2","4.02e-5","ENSMUSG00000009900,ENSMUSG00000004231,ENSMUSG00000022483,ENSMUSG00000026586,ENSMUSG00000027004,ENSMUSG00000021464,ENSMUSG00000021359,ENSMUSG00000025219,ENSMUSG00000048904,ENSMUSG00000039476,ENSMUSG00000021848,ENSMUSG00000034460,ENSMUSG00000051367"
"GOTERM_BP_DIRECT","mesenchymal cell proliferation","5","853","6","13832","1.94e-4","2.26e-2","13.51","5.46e-1","2.22e-2","5.02e-6","ENSMUSG00000048450,ENSMUSG00000039476,ENSMUSG00000051367,ENSMUSG00000026586,ENSMUSG00000002633"
"GOTERM_BP_DIRECT","Wnt signaling pathway","27","853","198","13832","2.08e-4","2.35e-2","2.21","5.71e-1","2.31e-2","8.47e-5","ENSMUSG00000009900,ENSMUSG00000005087,ENSMUSG00000042988,ENSMUSG00000024985,ENSMUSG00000045377,ENSMUSG00000019880,ENSMUSG00000020844,ENSMUSG00000041075,ENSMUSG00000036961,ENSMUSG00000050199,ENSMUSG00000070867,ENSMUSG00000070348,ENSMUSG00000051920,ENSMUSG00000028031,ENSMUSG00000028173,ENSMUSG00000049791,ENSMUSG00000028871,ENSMUSG00000081683,ENSMUSG00000027985,ENSMUSG00000030170,ENSMUSG00000000126,ENSMUSG00000001494,ENSMUSG00000021464,ENSMUSG00000002068,ENSMUSG00000045005,ENSMUSG00000036596,ENSMUSG00000055799"
"GOTERM_BP_DIRECT","neuron differentiation","26","853","189","13832","2.43e-4","2.68e-2","2.23","6.29e-1","2.64e-2","9.83e-5","ENSMUSG00000053560,ENSMUSG00000029595,ENSMUSG00000009900,ENSMUSG00000005220,ENSMUSG00000042745,ENSMUSG00000026686,ENSMUSG00000002633,ENSMUSG00000020122,ENSMUSG00000031737,ENSMUSG00000038765,ENSMUSG00000036961,ENSMUSG00000031734,ENSMUSG00000039830,ENSMUSG00000031997,ENSMUSG00000070348,ENSMUSG00000007872,ENSMUSG00000048001,ENSMUSG00000031283,ENSMUSG00000030170,ENSMUSG00000043969,ENSMUSG00000000126,ENSMUSG00000006445,ENSMUSG00000028717,ENSMUSG00000048904,ENSMUSG00000044254,ENSMUSG00000021848"
"GOTERM_BP_DIRECT","positive regulation of gene expression","47","853","438","13832","2.68e-4","2.88e-2","1.74","6.65e-1","2.83e-2","1.43e-4","ENSMUSG00000009900,ENSMUSG00000005087,ENSMUSG00000054675,ENSMUSG00000062939,ENSMUSG00000078302,ENSMUSG00000017969,ENSMUSG00000050295,ENSMUSG00000054191,ENSMUSG00000042745,ENSMUSG00000027478,ENSMUSG00000061048,ENSMUSG00000002633,ENSMUSG00000001288,ENSMUSG00000020542,ENSMUSG00000024868,ENSMUSG00000026628,ENSMUSG00000021359,ENSMUSG00000020689,ENSMUSG00000025219,ENSMUSG00000021835,ENSMUSG00000072244,ENSMUSG00000017724,ENSMUSG00000036961,ENSMUSG00000035873,ENSMUSG00000056758,ENSMUSG00000032369,ENSMUSG00000032402,ENSMUSG00000035799,ENSMUSG00000007872,ENSMUSG00000028036,ENSMUSG00000029163,ENSMUSG00000053110,ENSMUSG00000027985,ENSMUSG00000061013,ENSMUSG00000032193,ENSMUSG00000020053,ENSMUSG00000006369,ENSMUSG00000006389,ENSMUSG00000004665,ENSMUSG00000000409,ENSMUSG00000002603,ENSMUSG00000037188,ENSMUSG00000020838,ENSMUSG00000039942,ENSMUSG00000034330,ENSMUSG00000051159,ENSMUSG00000019997"
"GOTERM_BP_DIRECT","cell fate commitment","13","853","63","13832","3.99e-4","4.17e-2","3.35","8.04e-1","4.11e-2","1.00e-4","ENSMUSG00000009900,ENSMUSG00000031162,ENSMUSG00000030170,ENSMUSG00000002633,ENSMUSG00000000126,ENSMUSG00000021464,ENSMUSG00000043013,ENSMUSG00000028717,ENSMUSG00000025219,ENSMUSG00000048904,ENSMUSG00000021835,ENSMUSG00000021848,ENSMUSG00000036961"
"GOTERM_BP_DIRECT","positive regulation of platelet activation","6","853","12","13832","4.82e-4","4.87e-2","8.11","8.60e-1","4.80e-2","3.62e-5","ENSMUSG00000047953,ENSMUSG00000030054,ENSMUSG00000056220,ENSMUSG00000028369,ENSMUSG00000050675,ENSMUSG00000020120"
