"ID"	"Description"	"setSize"	"enrichmentScore"	"NES"	"pvalue"	"p.adjust"	"qvalue"	"rank"	"leading_edge"
"GO:0019081"	"GO:0019081"	"viral translation"	20	-0.646593383001264	-2.00058997016724	0.000423687041120799	0.00277586419862402	0.00179246427686469	2743	"tags=65%, list=17%, signal=54%"
"GO:1903169"	"GO:1903169"	"regulation of calcium ion transmembrane transport"	117	0.425045896348353	1.67913216659027	0.000424529320372882	0.00277826090582971	0.00179401190734692	3725	"tags=44%, list=23%, signal=34%"
"GO:0000462"	"GO:0000462"	"maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)"	33	-0.5713487826979	-2.00286865360718	0.000425121322526665	0.00277901617898317	0.00179449961137347	5768	"tags=82%, list=36%, signal=53%"
"GO:0009308"	"GO:0009308"	"amine metabolic process"	75	0.479942007933954	1.74317096118336	0.000429659812900884	0.00280553904706053	0.00181162627541282	1751	"tags=23%, list=11%, signal=20%"
"GO:0051259"	"GO:0051259"	"protein complex oligomerization"	241	0.36202360880744	1.54637618242703	0.000430175939651229	0.00280576723054398	0.0018117736207847	2357	"tags=25%, list=15%, signal=22%"
"GO:0120193"	"GO:0120193"	"tight junction organization"	68	-0.424400054540093	-1.7474387173488	0.000432116398830249	0.00281527454925048	0.00181791280048903	3529	"tags=50%, list=22%, signal=39%"
"GO:0000154"	"GO:0000154"	"rRNA modification"	33	-0.570423804375403	-1.99962613320021	0.000438510698008069	0.00285374540188064	0.00184275466021483	3300	"tags=52%, list=20%, signal=41%"
"GO:0098828"	"GO:0098828"	"modulation of inhibitory postsynaptic potential"	14	0.745870802078233	1.93475197679494	0.000442827752145002	0.00287862722715441	0.00185882165044026	2939	"tags=64%, list=18%, signal=53%"
"GO:0046112"	"GO:0046112"	"nucleobase biosynthetic process"	16	-0.705858964310027	-2.0807439640336	0.000445704080137012	0.00289409854262685	0.0018688119735671	2763	"tags=81%, list=17%, signal=67%"
"GO:1905144"	"GO:1905144"	"response to acetylcholine"	42	0.561102512696732	1.8658283156551	0.000448835632311315	0.00291119084761655	0.0018798490214596	2055	"tags=43%, list=13%, signal=37%"
"GO:0001975"	"GO:0001975"	"response to amphetamine"	29	0.617196024056893	1.90115482640194	0.000449775758284562	0.00291404716284142	0.0018816934355367	1883	"tags=38%, list=12%, signal=34%"
"GO:2000648"	"GO:2000648"	"positive regulation of stem cell proliferation"	51	-0.482255790748128	-1.86242698918502	0.00045769212179961	0.00296204524108049	0.00191268732949028	3243	"tags=45%, list=20%, signal=36%"
"GO:0000491"	"GO:0000491"	"small nucleolar ribonucleoprotein complex assembly"	13	-0.717349383389809	-1.98091254800774	0.000467257046971814	0.0030205940586393	0.00195049417320361	3689	"tags=77%, list=23%, signal=59%"
"GO:0009948"	"GO:0009948"	"anterior/posterior axis specification"	49	-0.498059272966051	-1.89039721288761	0.000475278010156574	0.00306904327488702	0.00198177938139542	2369	"tags=37%, list=15%, signal=31%"
"GO:0050919"	"GO:0050919"	"negative chemotaxis"	46	0.539484044081975	1.8177976980763	0.00047962782211349	0.00309370556498204	0.00199770461073586	2661	"tags=52%, list=17%, signal=44%"
"GO:0048278"	"GO:0048278"	"vesicle docking"	57	0.522058416068587	1.82559031108184	0.000489194049711474	0.00315192320869349	0.00203529760490601	3299	"tags=47%, list=20%, signal=38%"
"GO:0030261"	"GO:0030261"	"chromosome condensation"	36	-0.532569130888075	-1.91582258041303	0.000492068272916758	0.00316694271454483	0.00204499618011298	2731	"tags=44%, list=17%, signal=37%"
"GO:0043278"	"GO:0043278"	"response to morphine"	16	0.716986465277492	1.92965231121357	0.000493450746738089	0.0031723388139248	0.00204848061403371	3130	"tags=69%, list=19%, signal=55%"
"GO:0010765"	"GO:0010765"	"positive regulation of sodium ion transport"	36	0.586898651558001	1.88893734300098	0.000498805943545211	0.00320323508459485	0.00206843132397545	1841	"tags=39%, list=11%, signal=35%"
"GO:0051491"	"GO:0051491"	"positive regulation of filopodium assembly"	31	0.609097247559081	1.90777209776778	0.00050259626226516	0.00322402508830379	0.00208185609417229	2135	"tags=45%, list=13%, signal=39%"
"GO:0009126"	"GO:0009126"	"purine nucleoside monophosphate metabolic process"	38	-0.533686815475303	-1.95615298668146	0.000509279063638576	0.00326330353854565	0.00210721944550051	2978	"tags=50%, list=18%, signal=41%"
"GO:0010586"	"GO:0010586"	"miRNA metabolic process"	92	-0.387668811952047	-1.68685976808602	0.000516609518347708	0.00330664116518714	0.00213520393683026	2642	"tags=28%, list=16%, signal=24%"
"GO:0002026"	"GO:0002026"	"regulation of the force of heart contraction"	25	0.642276926026931	1.91647134595378	0.000529459284151255	0.00338517224329602	0.00218591396515356	1532	"tags=36%, list=10%, signal=33%"
"GO:0006418"	"GO:0006418"	"tRNA aminoacylation for protein translation"	41	-0.511736178753406	-1.89556251708948	0.000534214337540633	0.00341183329923267	0.00220312986151247	5130	"tags=61%, list=32%, signal=42%"
"GO:0071872"	"GO:0071872"	"cellular response to epinephrine stimulus"	10	0.805478206561902	1.89719787172831	0.000538791879055105	0.00343730355226512	0.00221957681835784	2351	"tags=70%, list=15%, signal=60%"
"GO:0034501"	"GO:0034501"	"protein localization to kinetochore"	16	-0.700650508824309	-2.06539038369841	0.000544140667851617	0.00346384741729561	0.00223671704080124	3855	"tags=75%, list=24%, signal=57%"
"GO:1903083"	"GO:1903083"	"protein localization to condensed chromosome"	16	-0.700650508824309	-2.06539038369841	0.000544140667851617	0.00346384741729561	0.00223671704080124	3855	"tags=75%, list=24%, signal=57%"
"GO:0022604"	"GO:0022604"	"regulation of cell morphogenesis"	259	0.356999494399895	1.53711827874729	0.000545978631201989	0.00347175725031494	0.00224182467291455	3770	"tags=36%, list=23%, signal=28%"
"GO:0051924"	"GO:0051924"	"regulation of calcium ion transport"	188	0.38521598199493	1.62202309199068	0.00054947578753831	0.00349018879862297	0.00225372651304269	3274	"tags=35%, list=20%, signal=28%"
"GO:0007292"	"GO:0007292"	"female gamete generation"	148	-0.336011337298928	-1.56575702506465	0.000550619736418064	0.00349364927426957	0.00225596105282334	2913	"tags=30%, list=18%, signal=25%"
"GO:0099538"	"GO:0099538"	"synaptic signaling via neuropeptide"	10	0.805036285986335	1.89615698599284	0.000554995845220426	0.0035175877972612	0.00227141892260122	1843	"tags=80%, list=11%, signal=71%"
"GO:0045738"	"GO:0045738"	"negative regulation of DNA repair"	42	-0.514926105449124	-1.90283711968653	0.000556611283636815	0.00352399608565284	0.00227555695933355	3799	"tags=48%, list=24%, signal=36%"
"GO:0045667"	"GO:0045667"	"regulation of osteoblast differentiation"	137	-0.34897722838188	-1.62169192787047	0.000572364703713751	0.00361980324008121	0.00233742270257345	3198	"tags=39%, list=20%, signal=31%"
"GO:0009214"	"GO:0009214"	"cyclic nucleotide catabolic process"	13	0.74040298219374	1.88780121146826	0.000573151370139472	0.00362085118015521	0.00233809939098921	948	"tags=46%, list=6%, signal=43%"
"GO:0030850"	"GO:0030850"	"prostate gland development"	45	-0.503794974319965	-1.88676502149762	0.000574521024503435	0.00362557585917698	0.00234115026731463	3819	"tags=53%, list=24%, signal=41%"
"GO:0046037"	"GO:0046037"	"GMP metabolic process"	21	-0.628559447647881	-1.97152278452893	0.000577974211877856	0.00364342446428084	0.00235267568237507	2978	"tags=67%, list=18%, signal=54%"
"GO:0001833"	"GO:0001833"	"inner cell mass cell proliferation"	17	-0.666328949907624	-1.99221011360222	0.000578617702747566	0.00364354192734456	0.00235275153203142	2430	"tags=59%, list=15%, signal=50%"
"GO:1903044"	"GO:1903044"	"protein localization to membrane raft"	11	0.7839422401328	1.88871609114995	0.000587162457270194	0.00369335953435005	0.00238492035389256	815	"tags=36%, list=5%, signal=35%"
"GO:0042771"	"GO:0042771"	"intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator"	43	-0.486892613282777	-1.81163344139476	0.000590362022498295	0.00370549079998661	0.00239275390003558	5223	"tags=63%, list=32%, signal=43%"
"GO:0045727"	"GO:0045727"	"positive regulation of translation"	150	-0.333376261600515	-1.55044243214568	0.000590314205832464	0.00370549079998661	0.00239275390003558	4249	"tags=39%, list=26%, signal=29%"
"GO:0035821"	"GO:0035821"	"modulation of process of another organism"	92	-0.384859052975633	-1.67463368946116	0.000596086099637939	0.00373739574945035	0.00241335594612893	4204	"tags=41%, list=26%, signal=31%"
"GO:0000212"	"GO:0000212"	"meiotic spindle organization"	25	-0.581780194072677	-1.91601745328458	0.000596780834681285	0.00373773259616173	0.00241357345882182	2708	"tags=56%, list=17%, signal=47%"
"GO:0002520"	"GO:0002520"	"immune system development"	180	-0.31671935530793	-1.52501813964016	0.000597984875034672	0.00374125515700341	0.00241584808899822	3657	"tags=36%, list=23%, signal=28%"
"GO:2000767"	"GO:2000767"	"positive regulation of cytoplasmic translation"	14	-0.715256140631598	-2.02225194051852	0.000602772271799143	0.00376716518420236	0.00243257902208556	2019	"tags=50%, list=13%, signal=44%"
"GO:1905039"	"GO:1905039"	"carboxylic acid transmembrane transport"	132	0.420620748811678	1.68149128103675	0.000606107444218954	0.00378395343387657	0.00244341973173808	3012	"tags=38%, list=19%, signal=31%"
"GO:0008037"	"GO:0008037"	"cell recognition"	116	0.424119737289068	1.67479299150208	0.000617084005676061	0.0038483602535798	0.00248500927475741	2830	"tags=34%, list=18%, signal=28%"
"GO:0170034"	"GO:0170034"	"L-amino acid biosynthetic process"	41	-0.50645954242848	-1.87601691048764	0.000618011552705937	0.00385002709810718	0.00248608560956943	4768	"tags=61%, list=30%, signal=43%"
"GO:0001656"	"GO:0001656"	"metanephros development"	79	-0.412348354028466	-1.74708740009616	0.000620028105463492	0.00385846732439448	0.00249153573357627	2764	"tags=39%, list=17%, signal=33%"
"GO:0031112"	"GO:0031112"	"positive regulation of microtubule polymerization or depolymerization"	38	0.575406208332968	1.87364343017336	0.000622948510370883	0.00387250827715631	0.00250060242576215	1999	"tags=39%, list=12%, signal=35%"
"GO:1900182"	"GO:1900182"	"positive regulation of protein localization to nucleus"	100	-0.38051295171682	-1.69524505836002	0.000632421476798725	0.00392720940491306	0.00253592469313271	2870	"tags=35%, list=18%, signal=29%"
"GO:0006356"	"GO:0006356"	"regulation of transcription by RNA polymerase I"	44	-0.494466529200643	-1.8478310466424	0.00063589094356582	0.00394455328928968	0.00254712419388011	5328	"tags=64%, list=33%, signal=43%"
"GO:0007098"	"GO:0007098"	"centrosome cycle"	136	-0.33534050400862	-1.55854402987598	0.000640516125940175	0.00396902181759528	0.0025629243050372	4459	"tags=48%, list=28%, signal=35%"
"GO:0061515"	"GO:0061515"	"myeloid cell development"	99	-0.382647636261718	-1.70381429063322	0.000641391844858759	0.00397022913733697	0.00256370391000087	3209	"tags=38%, list=20%, signal=31%"
"GO:0015801"	"GO:0015801"	"aromatic amino acid transport"	11	0.781583996215796	1.88303448221898	0.000643081866242964	0.00397646910080882	0.00256773325394997	1422	"tags=45%, list=9%, signal=41%"
"GO:0002028"	"GO:0002028"	"regulation of sodium ion transport"	68	0.481195269807048	1.71919081028706	0.000648381429295205	0.00400499164641985	0.00258615117371649	1841	"tags=31%, list=11%, signal=27%"
"GO:0061744"	"GO:0061744"	"motor behavior"	38	0.573822470679296	1.86848644784166	0.00065018096676174	0.0040118573726854	0.00259058459271149	892	"tags=29%, list=6%, signal=27%"
"GO:2001242"	"GO:2001242"	"regulation of intrinsic apoptotic signaling pathway"	175	-0.324323535327222	-1.56027222552957	0.00065633074528931	0.00404552280738051	0.00261232344041378	2761	"tags=29%, list=17%, signal=24%"
"GO:0051606"	"GO:0051606"	"detection of stimulus"	139	0.41283301778018	1.66234756391214	0.000658191710224221	0.00405270946390436	0.00261696409433895	3384	"tags=35%, list=21%, signal=28%"
"GO:0042487"	"GO:0042487"	"regulation of odontogenesis of dentin-containing tooth"	13	-0.70664292331595	-1.95134737154543	0.000660077104165289	0.00406003121770865	0.00262169198489811	473	"tags=38%, list=3%, signal=37%"
"GO:0072088"	"GO:0072088"	"nephron epithelium morphogenesis"	69	-0.423767963080503	-1.74524830002284	0.000660992375686622	0.00406137675724836	0.00262256084280522	3338	"tags=45%, list=21%, signal=36%"
"GO:0060840"	"GO:0060840"	"artery development"	111	-0.369693799599908	-1.65538613039126	0.000669467086318315	0.00410911850560221	0.00265338921635525	3138	"tags=34%, list=19%, signal=28%"
"GO:0043268"	"GO:0043268"	"positive regulation of potassium ion transport"	36	0.57897002183834	1.86341899376549	0.000670805615834093	0.00411300478015625	0.00265589870810621	2393	"tags=44%, list=15%, signal=38%"
"GO:0031915"	"GO:0031915"	"positive regulation of synaptic plasticity"	14	0.735530629089693	1.90793007939094	0.000677952458823268	0.00414976420466574	0.00267963544396815	1751	"tags=57%, list=11%, signal=51%"
"GO:0060828"	"GO:0060828"	"regulation of canonical Wnt signaling pathway"	241	-0.290267969233183	-1.45222117605273	0.000678224196029232	0.00414976420466574	0.00267963544396815	4014	"tags=40%, list=25%, signal=30%"
"GO:1903238"	"GO:1903238"	"positive regulation of leukocyte tethering or rolling"	10	-0.772037176562082	-1.97154845102966	0.000680588640872638	0.00415986621061672	0.00268615863224255	2422	"tags=70%, list=15%, signal=60%"
"GO:0001832"	"GO:0001832"	"blastocyst growth"	29	-0.569981955372379	-1.92935157733026	0.000681680351300444	0.00416217605071507	0.00268765016985582	2430	"tags=48%, list=15%, signal=41%"
"GO:0042063"	"GO:0042063"	"gliogenesis"	364	0.33378730357424	1.48600782407321	0.000687603785930549	0.00419395154368309	0.00270816862175025	2857	"tags=27%, list=18%, signal=23%"
"GO:0097113"	"GO:0097113"	"AMPA glutamate receptor clustering"	14	0.735060534235561	1.90671067658582	0.000693627487581855	0.00422627155704263	0.00272903868787361	1973	"tags=57%, list=12%, signal=50%"
"GO:0002377"	"GO:0002377"	"immunoglobulin production"	83	-0.403281134082316	-1.74012480937232	0.000696786824431652	0.00424108974244359	0.00273860726402815	3657	"tags=39%, list=23%, signal=30%"
"GO:0086091"	"GO:0086091"	"regulation of heart rate by cardiac conduction"	35	0.583244154123441	1.86594653656675	0.000710011577513632	0.00431707769393325	0.00278767511417185	2645	"tags=46%, list=16%, signal=38%"
"GO:0048490"	"GO:0048490"	"anterograde synaptic vesicle transport"	22	0.659507796791542	1.91224244476538	0.000714582281335524	0.00432682168480523	0.0027939671206615	1411	"tags=36%, list=9%, signal=33%"
"GO:0099514"	"GO:0099514"	"synaptic vesicle cytoskeletal transport"	22	0.659507796791542	1.91224244476538	0.000714582281335524	0.00432682168480523	0.0027939671206615	1411	"tags=36%, list=9%, signal=33%"
"GO:0099517"	"GO:0099517"	"synaptic vesicle transport along microtubule"	22	0.659507796791542	1.91224244476538	0.000714582281335524	0.00432682168480523	0.0027939671206615	1411	"tags=36%, list=9%, signal=33%"
"GO:0044843"	"GO:0044843"	"cell cycle G1/S phase transition"	233	-0.289565273395195	-1.44121814646311	0.000712696419236755	0.00432682168480523	0.0027939671206615	3651	"tags=39%, list=23%, signal=31%"
"GO:1902369"	"GO:1902369"	"negative regulation of RNA catabolic process"	91	-0.388504084620942	-1.69343182381553	0.000734772864742416	0.00444446117667326	0.00286993070231887	1604	"tags=23%, list=10%, signal=21%"
"GO:0009201"	"GO:0009201"	"ribonucleoside triphosphate biosynthetic process"	107	-0.366080893741015	-1.61866182066148	0.000735937931503069	0.00444689541823253	0.00287150256993344	3486	"tags=31%, list=22%, signal=24%"
"GO:0046039"	"GO:0046039"	"GTP metabolic process"	23	-0.619968827738652	-2.01323426079444	0.000740504358504543	0.00446116809280794	0.00288071889230411	2096	"tags=39%, list=13%, signal=34%"
"GO:0009190"	"GO:0009190"	"cyclic nucleotide biosynthetic process"	20	0.67544090343182	1.93072332606106	0.000740595217602141	0.00446116809280794	0.00288071889230411	2547	"tags=55%, list=16%, signal=46%"
"GO:0051656"	"GO:0051656"	"establishment of organelle localization"	374	0.329845255502946	1.46602289932965	0.000739858868321047	0.00446116809280794	0.00288071889230411	3205	"tags=29%, list=20%, signal=23%"
"GO:0006576"	"GO:0006576"	"biogenic amine metabolic process"	69	0.476396635660422	1.70537801074879	0.000747751383008904	0.00449962674336937	0.00290555287276395	1751	"tags=22%, list=11%, signal=19%"
"GO:0007229"	"GO:0007229"	"integrin-mediated signaling pathway"	92	-0.379982857998878	-1.6534159467023	0.000755039791778413	0.00453880105758755	0.00293084898013172	3164	"tags=36%, list=20%, signal=29%"
"GO:0006301"	"GO:0006301"	"postreplication repair"	30	-0.539677384155536	-1.83778164104748	0.000762424437567479	0.00457847260088153	0.00295646616421364	4169	"tags=53%, list=26%, signal=40%"
"GO:0060795"	"GO:0060795"	"cell fate commitment involved in formation of primary germ layer"	23	-0.618496080966175	-2.00845178766488	0.000764200000339913	0.00457970216031042	0.00295726013005449	2741	"tags=61%, list=17%, signal=51%"
"GO:0048512"	"GO:0048512"	"circadian behavior"	51	0.523550172654647	1.80323435702126	0.00076400652153121	0.00457970216031042	0.00295726013005449	3178	"tags=45%, list=20%, signal=36%"
"GO:0033002"	"GO:0033002"	"muscle cell proliferation"	240	-0.292122458879869	-1.46179352631087	0.000768049804559827	0.00459804764926936	0.00296910639890901	2648	"tags=29%, list=16%, signal=25%"
"GO:2000311"	"GO:2000311"	"regulation of AMPA receptor activity"	10	0.796314869724476	1.87561483819088	0.000781852016523415	0.00467587600856209	0.00301936265922187	2433	"tags=80%, list=15%, signal=68%"
